"Batch.Order.ID","Market.Name","Stock.Name","Order.Type","Price","Quantity","Created.At","Quantity.Filled","GJP.Team.ID","GJP.User.ID"
2703,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",25,25,"8/20/14 17:40",0,16,22101
2709,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","buy",60,20,"8/20/14 17:43",0,20,22108
2710,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",35,30,"8/20/14 17:43",0,28,9747
2714,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","sell",25,25,"8/20/14 17:43",25,16,22101
2715,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",20,20,"8/20/14 17:44",0,20,22108
2716,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","buy",6,75,"8/20/14 17:45",75,17,3015
2718,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",3,35,"8/20/14 17:48",0,17,3015
2740,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",10,10,"8/20/14 17:57",0,16,22101
2748,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",15,10,"8/20/14 17:59",0,11,22127
2749,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",5,50,"8/20/14 17:59",0,11,22064
2751,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",10,2,"8/20/14 17:59",0,14,22068
2754,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",5,50,"8/20/14 18:00",0,11,22064
2757,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","buy",45,10,"8/20/14 18:01",0,11,22064
2759,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",20,10,"8/20/14 18:02",10,28,21956
2760,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","sell",15,10,"8/20/14 18:02",10,11,22127
2770,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","buy",25,20,"8/20/14 18:05",0,14,6633
2774,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",80,10,"8/20/14 18:06",0,14,6633
2785,"1360 - What will be the outcome of Mohammed Morsi's trial on the charge of espionage?","A guilty verdict and a sentence less than life","buy",25,20,"8/20/14 18:08",0,16,22101
2786,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",20,10,"8/20/14 18:10",0,20,22136
2787,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",60,15,"8/20/14 18:10",0,14,21983
2788,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea does not agree to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",20,10,"8/20/14 18:11",0,16,22101
2793,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",10,2,"8/20/14 18:12",0,14,22068
2795,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",50,10,"8/20/14 18:13",0,20,22136
2798,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","buy",1,10,"8/20/14 18:14",0,20,22136
2815,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",70,100,"8/20/14 18:21",0,11,639
2818,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",5,10,"8/20/14 18:23",10,28,21956
2835,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",5,5,"8/20/14 18:33",5,28,21956
2836,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",40,10,"8/20/14 18:33",0,2,22145
2854,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",75,5,"8/20/14 18:37",0,28,21956
2861,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","buy",65,200,"8/20/14 18:38",200,1,22114
2870,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",10,30,"8/20/14 18:40",30,13,22096
2880,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","sell",5,30,"8/20/14 18:42",30,13,22096
2883,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","buy",25,100,"8/20/14 18:43",100,1,22114
2886,"1360 - What will be the outcome of Mohammed Morsi's trial on the charge of espionage?","A guilty verdict and a sentence less than life","buy",67,400,"8/20/14 18:44",0,1,22114
2890,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",15,1000,"8/20/14 18:45",0,1,22114
2898,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",44,125,"8/20/14 18:47",0,1,22114
2902,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",45,10,"8/20/14 18:48",0,11,22127
2905,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",10,500,"8/20/14 18:49",0,1,22114
2907,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","sell",75,100,"8/20/14 18:50",0,1,22114
2911,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea agrees to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",50,400,"8/20/14 18:51",0,1,22114
2912,"1360 - What will be the outcome of Mohammed Morsi's trial on the charge of espionage?","A guilty verdict and a sentence less than life","buy",75,10,"8/20/14 18:51",0,20,22136
2918,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",50,1000,"8/20/14 18:53",0,1,22114
2921,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",5,30,"8/20/14 18:54",30,13,22096
2934,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",10,50,"8/20/14 18:57",0,29,21942
2940,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea agrees to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",50,15,"8/20/14 18:58",0,13,22096
2942,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",40,10,"8/20/14 18:59",0,3,22027
2958,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",80,5,"8/20/14 19:02",0,3,22027
2966,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",40,10,"8/20/14 19:06",0,3,22027
2983,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",95,40,"8/20/14 19:09",40,13,22096
2988,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",35,5,"8/20/14 19:11",0,3,22027
2991,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",25,50,"8/20/14 19:12",50,3,22147
3005,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",30,10,"8/20/14 19:15",0,8,22124
3008,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",20,100,"8/20/14 19:15",100,3,22147
3017,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","buy",10,100,"8/20/14 19:18",0,30,13372
3018,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",40,5,"8/20/14 19:18",0,20,22074
3020,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",60,5,"8/20/14 19:19",0,20,22074
3022,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",10,5,"8/20/14 19:21",0,20,22074
3028,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",1,70,"8/20/14 19:22",70,13,22096
3037,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","buy",10,2,"8/20/14 19:27",0,20,22074
3039,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",80,10,"8/20/14 19:29",0,2,22145
3040,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","sell",1,100,"8/20/14 19:32",100,26,21954
3041,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",30,25,"8/20/14 19:32",25,30,21953
3042,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",1,500,"8/20/14 19:33",500,26,21954
3045,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",17,20,"8/20/14 19:34",0,30,21953
3047,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea agrees to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",1,500,"8/20/14 19:35",0,26,21954
3051,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",1,1000,"8/20/14 19:37",0,26,21954
3056,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",2,40,"8/20/14 19:39",40,13,22096
3057,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",40,2,"8/20/14 19:39",0,20,22074
3058,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",10,1,"8/20/14 19:40",0,8,22182
3060,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea agrees to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",60,5,"8/20/14 19:41",0,20,22074
3062,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea does not agree to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",45,10,"8/20/14 19:42",0,11,22093
3066,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",80,20,"8/20/14 19:42",0,20,22074
3067,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",50,1,"8/20/14 19:42",0,8,22182
3070,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea agrees to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",30,10,"8/20/14 19:43",0,8,22124
3075,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",40,30,"8/20/14 19:45",30,18,8776
3078,"1410 - Will an independence referendum *pass in Scotland?","Yes","buy",20,10,"8/20/14 19:47",0,8,22124
3079,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",75,100,"8/20/14 19:47",0,17,22041
3085,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",65,15,"8/20/14 19:48",15,22,22200
3089,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",80,10,"8/20/14 19:49",0,22,22200
3094,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","buy",20,1,"8/20/14 19:50",0,8,22182
3102,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",40,1,"8/20/14 19:51",0,8,22182
3105,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","buy",20,10,"8/20/14 19:52",0,8,22124
3108,"1410 - Will an independence referendum *pass in Scotland?","Yes","buy",20,1,"8/20/14 19:53",0,8,22182
3109,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",50,5,"8/20/14 19:54",5,22,22200
3111,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",90,5,"8/20/14 19:54",0,22,22200
3115,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",90,10,"8/20/14 19:56",10,8,22182
3122,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","buy",20,10,"8/20/14 19:57",0,8,22124
